"","X.1","X","Code.Campaign","Date","Sampling.Location","Unique.Sample.Identifier","Sample.Type","Matrix","Volume..L.","DW..Sediment..kg.","Particle.count","Total.plastic.mass..kg.","Concentration..g.plastic.L.water.","Concentration..g.plastic.kg.dry.weight.sediment.","Sediment.type","Depth.Sample..m.","T1..START.","T2..STOP.","Tide","Unique.Particle.Identifier","Replicate..sediment.","Polymer","Match","Lenght..mm.","Width..mm.","Maximal.dimension..mm.","Weight..mg.","Color","Shape_obs","Sampling.Area","Type.of.Campaign","Sampling.Location.specific","Sampling.Area.general","LengthWidthratio","estimated.Hight..mm.","CSF","Shape_est","SizeClass","Transpar_NERC","Color_NERC","Color_NERC_Interreg","Shape_NERC","Shape_tot","Polymer_NERC","Diff_Time","T2..STOP..1","Diff_time"
"152",31997,31997,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_162",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"153",31998,31998,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_163",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"154",31999,31999,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_164",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"155",32000,32000,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_165",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"156",32001,32001,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_166",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"157",32002,32002,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_167",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"158",32003,32003,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_168",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"159",32004,32004,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_169",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"160",32005,32005,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_17",NA,"Polyether urethane-polypropylene oxide - methylene",83.4,13.425,9.98,13.425,15,"YELLOW","Foam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.34519038076152,7.41902420856611,0.640950322472704,"Non-filaments","SC4","opaque","YELLOW","YELLOW","foams","foams","polyether urethane-polypropylene oxide - methylene",5,NA,NA
"161",32006,32006,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_170",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"162",32007,32007,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_171",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"163",32008,32008,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_172",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"164",32009,32009,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_173",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"165",32010,32010,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_174",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"166",32011,32011,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_175",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"167",32012,32012,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_176",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"168",32013,32013,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_177",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"169",32014,32014,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_178",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"170",32015,32015,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_179",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"171",32016,32016,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_18",NA,"Polyether urethane-polypropylene oxide - methylene",82.39,10,7.49,10,24,"YELLOW","Foam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.33511348464619,5.61001,0.648220447841627,"Non-filaments","SC4","opaque","YELLOW","YELLOW","foams","foams","polyether urethane-polypropylene oxide - methylene",5,NA,NA
"172",32017,32017,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_180",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"173",32018,32018,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_181",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"174",32019,32019,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_182",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"175",32020,32020,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_183",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"176",32021,32021,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_184",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"177",32022,32022,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_185",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"178",32023,32023,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_186",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"179",32024,32024,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_187",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"180",32025,32025,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_188",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"181",32026,32026,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_189",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"182",32027,32027,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_19",NA,"Polyether urethane-polypropylene oxide - methylene",78.39,15.01,8.85,15.01,12,"YELLOW","Foam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.69604519774011,5.21802131912059,0.452734788887944,"Non-filaments","SC5","opaque","YELLOW","YELLOW","foams","foams","polyether urethane-polypropylene oxide - methylene",5,NA,NA
"183",32028,32028,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_190",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"184",32029,32029,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_191",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"185",32030,32030,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_192",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"186",32031,32031,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_193",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"187",32032,32032,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_194",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"188",32033,32033,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_195",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"189",32034,32034,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_196",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"190",32035,32035,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_197",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"191",32036,32036,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_198",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"192",32037,32037,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_199",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"193",32038,32038,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_2",NA,"Polypropyleen",85.74,100.83,49.4,100.83,8255,"TRANSPARENT","Hard plastic","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",2.04109311740891,24.2027174452048,0.342930231463929,"Non-filaments","SC7","transparent/translucent","COLOURLESS","COLOURLESS","fragments","fragments","polypropylene",5,NA,NA
"194",32039,32039,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_20",NA,"Polyether urethane-polypropylene oxide - methylene",73.21,9.86,7.225,9.86,10,"YELLOW","Foam","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",1.36470588235294,5.29418103448276,0.627251061189682,"Non-filaments","SC4","opaque","YELLOW","YELLOW","foams","foams","polyether urethane-polypropylene oxide - methylene",5,NA,NA
"195",32040,32040,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_200",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"196",32041,32041,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_201",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"197",32042,32042,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_202",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"198",32043,32043,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_203",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"199",32044,32044,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_204",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"200",32045,32045,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_205",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"201",32046,32046,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_206",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
"202",32047,32047,"AW_21_01","2021-06-15","Port of Antwerp (Vijfde Havendok)","MAC_W_029","Macroplastics (> 5 mm)","Water",7749,NA,144,45.0662,0.005815744,NA,NA,1,"1899-12-31 10:55:00","1899-12-31 11:00:00",NA,"MAC_W_029_207",NA,"Polystyrene",NA,NA,NA,NA,NA,NA,"Pellet","Port of Antwerp","Spotsampling","Vijfde Havendok","Port of Antwerp",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","polystyrene",5,NA,NA
